"Item_Id","Low_Cap_Price"
"IT_293341",5192
"IT_293376",3240
"IT_293403",5227
"IT_293453",3437
"IT_293460",3090
"IT_293501",4748
"IT_293505",5498
"IT_293527",5483
"IT_293549",3463
"IT_293579",4730
"IT_293622",5571
"IT_293629",6082
"IT_293657",2991
"IT_293669",2646
"IT_293786",3896
"IT_293794",4388
"IT_293799",5512
"IT_293801",4695
"IT_293831",1804
"IT_293850",2902
"IT_293887",10765
"IT_293933",3932
"IT_293942",2419
"IT_293945",4185
"IT_294008",5870
"IT_294024",4083
"IT_294041",3473
"IT_294057",2064
"IT_294126",3204
"IT_294133",3161
"IT_294148",3916
"IT_294178",4752
"IT_294208",4437
"IT_294273",3157
"IT_294305",546
"IT_294306",887
"IT_294308",4511
"IT_294313",3693
"IT_294358",4864
"IT_294366",4928
"IT_294372",5825
"IT_294382",5442
"IT_294384",4755
"IT_294388",4282
"IT_294408",4470
"IT_294428",2619
"IT_294431",3105
"IT_294490",3830
"IT_294496",2748
"IT_294542",5012
"IT_294548",4622
"IT_294554",6084
"IT_294566",5297
"IT_294626",4632
"IT_294653",940
"IT_294654",3744
"IT_294655",4736
"IT_294704",4565
"IT_294782",2653
"IT_294787",6115
"IT_294797",5013
"IT_294804",5489
"IT_294825",4353
"IT_294854",6021
"IT_294870",4093
"IT_294886",600
"IT_294889",3306
"IT_294916",2759
"IT_294929",4321
"IT_294936",5125
"IT_294937",5106
"IT_294945",4836
"IT_294987",4358
"IT_295007",2612
"IT_295027",5143
"IT_295050",4281
"IT_295051",3158
"IT_295072",1022
"IT_295073",4287
"IT_295080",2230
"IT_295095",3879
"IT_295103",4521
"IT_295121",4688
"IT_295130",4843
"IT_295134",5169
"IT_295207",9104
"IT_295250",958
"IT_295251",3371
"IT_295257",3810
"IT_295296",4686
"IT_295303",4714
"IT_295308",5947
"IT_295313",6647
"IT_295322",4798
"IT_295327",4410
"IT_295389",3284
"IT_295393",6341
"IT_295395",4108
"IT_295396",5333
"IT_295423",3227
"IT_295466",5075
"IT_295479",5940
"IT_295482",6233
"IT_295483",4622
"IT_295536",3285
"IT_295595",933
"IT_295597",3475
"IT_295637",5086
"IT_295648",5903
"IT_295654",5842
"IT_295666",5104
"IT_295713",2618
"IT_295751",4351
"IT_295752",2561
"IT_295768",3602
"IT_295783",3834
"IT_295810",5039
"IT_295815",5305
"IT_295880",4309
"IT_295903",6106
"IT_295919",5015
"IT_295920",6043
"IT_295967",2961
"IT_295968",4121
"IT_295983",3582
"IT_295992",5931
"IT_296004",5407
"IT_296043",5079
"IT_296050",5802
"IT_296057",6086
"IT_296060",5945
"IT_296196",4870
"IT_296202",5622
"IT_296225",5054
"IT_296270",4814
"IT_296275",3571
"IT_296294",1137
"IT_296301",3465
"IT_296329",4721
"IT_296366",4240
"IT_296381",2804
"IT_296392",3929
"IT_296431",3471
"IT_296432",6142
"IT_296453",8440
"IT_296460",2876
"IT_296467",5338
"IT_296474",5671
"IT_296476",4835
"IT_296484",5796
"IT_296499",4862
"IT_296538",3343
"IT_296585",630
"IT_296590",3331
"IT_296607",5635
"IT_296613",4433
"IT_296628",5460
"IT_296630",4791
"IT_296633",4009
"IT_296638",5024
"IT_296647",4970
"IT_296649",5100
"IT_296651",4956
"IT_296654",4699
"IT_296662",6137
"IT_296729",1079
"IT_296731",3756
"IT_296735",3155
"IT_296758",5151
"IT_296764",5129
"IT_296767",4199
"IT_296770",5072
"IT_296781",4669
"IT_296807",5444
"IT_296809",3235
"IT_296820",5081
"IT_296827",2701
"IT_296855",5303
"IT_296886",4738
"IT_296889",1141
"IT_296892",6958
"IT_296919",4986
"IT_296927",5123
"IT_296932",5672
"IT_296944",5008
"IT_296949",5000
"IT_297031",5033
"IT_297034",3987
"IT_297036",5635
"IT_297046",2006
"IT_297127",5288
"IT_297134",2999
"IT_297152",6766
"IT_297171",5500
"IT_297177",6147
"IT_297193",5395
"IT_297197",4637
"IT_297215",3447
"IT_297227",4448
"IT_297264",4210
"IT_297279",4592
"IT_297282",4010
"IT_297284",7580
"IT_297311",5437
"IT_297361",4516
"IT_297403",4935
"IT_297439",8950
"IT_297449",3636
"IT_297452",5451
"IT_297454",3339
"IT_297477",3527
"IT_297488",5590
"IT_297489",7295
"IT_297492",5379
"IT_297493",5016
"IT_297501",5269
"IT_297505",6290
"IT_297508",6101
"IT_297556",3441
"IT_297591",5580
"IT_297610",7410
"IT_297614",3542
"IT_297629",6453
"IT_297640",4127
"IT_297643",5605
"IT_297645",4652
"IT_297646",5196
"IT_297661",6252
"IT_297678",4726
"IT_297687",3404
"IT_297690",3590
"IT_297753",6051
"IT_297781",4403
"IT_297795",4116
"IT_297821",4856
"IT_297824",1147
"IT_297825",3391
"IT_297828",6886
"IT_297869",4874
"IT_297880",6593
"IT_297894",5695
"IT_297918",3432
"IT_297924",8872
"IT_297929",4134
"IT_297973",4828
"IT_297982",3115
"IT_297993",6281
"IT_298010",5547
"IT_298014",5168
"IT_298015",5244
"IT_298023",4914
"IT_298028",5924
"IT_298044",4960
"IT_298059",3373
"IT_298064",2924
"IT_298090",5107
"IT_298095",10574
"IT_298106",4991
"IT_298171",5357
"IT_298182",6142
"IT_298199",5551
"IT_298254",4862
"IT_298321",8322
"IT_298342",8392
"IT_298348",5726
"IT_298366",5030
"IT_298368",5353
"IT_298371",4976
"IT_298454",6632
"IT_298474",7807
"IT_298577",9360
"IT_298610",8753
"IT_298617",4007
"IT_298623",4394
"IT_298628",4646
"IT_298629",5513
"IT_298640",5884
"IT_298650",5665
"IT_298671",3897
"IT_298725",5872
"IT_298732",5108
"IT_298734",6144
"IT_298739",6116
"IT_298785",6790
"IT_298819",3541
"IT_298821",6936
"IT_298843",4365
"IT_298880",6098
"IT_298883",5602
"IT_298887",5893
"IT_298894",5170
"IT_298899",5344
"IT_298929",3854
"IT_298941",3282
"IT_299009",5389
"IT_299036",7733
"IT_299046",3445
"IT_299085",5215
"IT_299099",7798
"IT_299110",1051
"IT_299111",3394
"IT_299118",4280
"IT_299153",5461
"IT_299158",6249
"IT_299169",6036
"IT_299205",3948
"IT_299246",4891
"IT_299247",5514
"IT_299270",1100
"IT_299304",6861
"IT_299314",5771
"IT_299316",5015
"IT_299330",5706
"IT_299354",3522
"IT_299371",3634
"IT_299383",5706
"IT_299399",5699
"IT_299417",3383
"IT_299421",2509
"IT_299455",4978
"IT_299457",5341
"IT_299473",6281
"IT_299483",5091
"IT_299491",4793
"IT_299494",4616
"IT_299546",5261
"IT_299573",4939
"IT_299576",3193
"IT_299589",1877
"IT_299593",5602
"IT_299606",5968
"IT_299617",5052
"IT_299629",6210
"IT_299632",6263
"IT_299642",5518
"IT_299650",2435
"IT_299664",3209
"IT_299689",5309
"IT_299692",3762
"IT_299698",8737
"IT_299708",5924
"IT_299722",5320
"IT_299726",6393
"IT_299731",3140
"IT_299769",5250
"IT_299780",8092
"IT_299792",742
"IT_299793",3539
"IT_299796",3713
"IT_299797",5141
"IT_299840",5680
"IT_299848",5561
"IT_299859",6236
"IT_299865",5269
"IT_299869",5540
"IT_299872",4986
"IT_299877",7903
"IT_299889",4014
"IT_299910",7449
"IT_299951",3659
"IT_299991",4434
"IT_299993",6118
"IT_299995",7078
"IT_299997",5661
"IT_300004",5262
"IT_300011",6060
"IT_300018",6653
"IT_300022",5397
"IT_300048",3790
"IT_300059",3112
"IT_300068",8618
"IT_300100",5471
"IT_300108",5265
"IT_300125",10189
"IT_300147",6363
"IT_300148",5252
"IT_300158",6141
"IT_300162",6181
"IT_300171",5380
"IT_300224",9445
"IT_300261",3323
"IT_300263",6090
"IT_300305",5601
"IT_300311",6015
"IT_300338",5054
"IT_300360",19126663
"IT_300388",5542
"IT_300389",5859
"IT_300401",8103
"IT_300410",3485
"IT_300411",3725
"IT_300426",4033
"IT_300430",9052
"IT_300458",4898
"IT_300466",6368
"IT_300473",6138
"IT_300478",5625
"IT_300484",5233
"IT_300551",5684
"IT_300571",10070
"IT_300581",4537
"IT_300585",5482
"IT_300592",5232
"IT_300602",4957
"IT_300617",4986
"IT_300622",6238
"IT_300690",10088
"IT_300705",5752
"IT_300716",6794
"IT_300731",3705
"IT_300732",6353
"IT_300755",8209
"IT_300776",5731
"IT_300784",5033
"IT_300806",5223
"IT_300849",10117
"IT_300853",9547
"IT_300866",5562
"IT_300890",3900
"IT_300895",3615
"IT_300910",10345
"IT_300930",6055
"IT_300942",7179
"IT_300948",6015
"IT_300968",4788
"IT_301016",5773
"IT_301018",4881
"IT_301044",3104
"IT_301078",6241
"IT_301083",5932
"IT_301097",6759
"IT_301099",5315
"IT_301108",5558
"IT_301113",4944
"IT_301188",4990
"IT_301191",1668
"IT_301193",4163
"IT_301198",3338
"IT_301235",5587
"IT_301242",5019
"IT_301246",6555
"IT_301249",6853
"IT_301253",6258
"IT_301267",5280
"IT_301315",5009
"IT_301316",4621
"IT_301339",3068
"IT_301351",10126
"IT_301362",4597
"IT_301364",7828
"IT_301367",6011
"IT_301370",6333
"IT_301372",5212
"IT_301377",6893
"IT_301379",5193
"IT_301383",6252
"IT_301385",5672
"IT_301389",5566
"IT_301406",5859
"IT_301464",7813
"IT_301491",5087
"IT_301508",6357
"IT_301510",5613
"IT_301527",5799
"IT_301538",31837
"IT_301561",3574
"IT_301566",9135
"IT_301580",5122
"IT_301603",3685
"IT_301625",12676
"IT_301627",9606
"IT_301659",7182
"IT_301691",6464
"IT_301695",7834
"IT_301697",4864
"IT_301699",6471
"IT_301706",6647
"IT_301713",6247
"IT_301716",6992
"IT_301738",8151
"IT_301739",7907
"IT_301757",10069
"IT_301772",7249
"IT_301818",3448
"IT_301845",6875
"IT_301849",8102
"IT_301852",4965
"IT_301853",6383
"IT_301877",6272
"IT_301900",3502
"IT_301976",3231
"IT_301988",8005
"IT_301990",3202
"IT_302019",5320
"IT_302023",4426
"IT_302027",6998
"IT_302030",5263
"IT_302033",5759
"IT_302038",6054
"IT_302046",5290
"IT_302090",3814
"IT_302098",1879
"IT_302117",8262
"IT_302128",6023
"IT_302161",11359
"IT_302177",7071
"IT_302186",6079
"IT_302200",6879
"IT_302202",5419
"IT_302210",6266
"IT_302217",5216
"IT_302222",6480
"IT_302253",6328
"IT_302288",9788
"IT_302290",6717
"IT_302298",3525
"IT_302305",4942
"IT_302321",9799
"IT_302324",7623
"IT_302343",4929
"IT_302345",6457
"IT_302353",5339
"IT_302356",4004
"IT_302358",7148
"IT_302365",5295
"IT_302367",6765
"IT_302418",10369
"IT_302440",8318
"IT_302442",5327
"IT_302445",1171
"IT_302447",3707
"IT_302454",4740
"IT_302459",20607
"IT_302469",9691
"IT_302482",7653
"IT_302486",6348
"IT_302498",6937
"IT_302501",6975
"IT_302526",6753
"IT_302529",3746
"IT_302556",7922
"IT_302557",4270
"IT_302561",11624
"IT_302564",11459
"IT_302583",6262
"IT_302605",3724
"IT_302624",5397
"IT_302654",3551
"IT_302658",6211
"IT_302674",9026
"IT_302679",6552
"IT_302695",6383
"IT_302703",5345
"IT_302711",6886
"IT_302728",5449
"IT_302781",5938
"IT_302808",3306
"IT_302848",6266
"IT_302861",7601
"IT_302866",7378
"IT_302869",6727
"IT_302880",4973
"IT_302897",6974
"IT_302935",5440
"IT_302940",6013
"IT_302953",4822
"IT_302959",8001
"IT_302965",3708
"IT_302979",11105
"IT_303004",6317
"IT_303011",5609
"IT_303015",4274
"IT_303016",6819
"IT_303019",7102
"IT_303034",5249
"IT_303052",7080
"IT_303056",3426
"IT_303062",18522
"IT_303113",5994
"IT_303119",7757
"IT_303136",9992
"IT_303158",6120
"IT_303169",3808
"IT_303220",4925
"IT_303260",1365
"IT_303281",12220
"IT_303298",8357
"IT_303303",6302
"IT_303317",6733
"IT_303320",7020
"IT_303333",6374
"IT_303357",4825
"IT_303361",3763
"IT_303378",12074
"IT_303393",6461
"IT_303408",1177
"IT_303427",13658
"IT_303441",5927
"IT_303445",6418
"IT_303452",7114
"IT_303458",5711
"IT_303460",6528
"IT_303463",6564
"IT_303464",6563
"IT_303465",5626
"IT_303467",6183
"IT_303469",6332
"IT_303481",7306
"IT_303516",5547
"IT_303525",6116
"IT_303543",5554
"IT_303558",4858
"IT_303563",3633
"IT_303585",9079
"IT_303618",10521
"IT_303622",1504
"IT_303627",6246
"IT_303635",7981
"IT_303663",5456
"IT_303665",6456
"IT_303672",6169
"IT_303678",4345
"IT_303679",6437
"IT_303682",7387
"IT_303686",7373
"IT_303710",4981
"IT_303721",3613
"IT_303743",9942
"IT_303794",7541
"IT_303818",6080
"IT_303836",5424
"IT_303837",6453
"IT_303841",2836
"IT_303865",5223
"IT_303868",7151
"IT_303886",3205
"IT_303892",16858
"IT_303911",9137
"IT_303914",9824
"IT_303928",6097
"IT_303943",9544
"IT_303948",7311
"IT_303959",13642
"IT_303976",5402
"IT_303994",6002
"IT_303999",6149
"IT_304004",4268
"IT_304009",6916
"IT_304040",7151
"IT_304057",4530
"IT_304067",8438
"IT_304072",10011
"IT_304085",6424
"IT_304108",1363
"IT_304115",4576
"IT_304134",7545
"IT_304147",7500
"IT_304157",6580
"IT_304169",7182
"IT_304176",7313
"IT_304179",7020
"IT_304208",3988
"IT_304230",3126
"IT_304288",9568
"IT_304301",7188
"IT_304308",5222
"IT_304310",4953
"IT_304311",6309
"IT_304325",7254
"IT_304328",5793
"IT_304330",7044
"IT_304338",5858
"IT_304342",5327
"IT_304353",15107
"IT_304361",4287
"IT_304391",13125
"IT_304423",1590
"IT_304425",3863
"IT_304439",7458
"IT_304443",11169
"IT_304454",7048
"IT_304459",7312
"IT_304463",6098
"IT_304476",6688
"IT_304479",7528
"IT_304496",5151
"IT_304512",4023
"IT_304529",9944
"IT_304540",7882
"IT_304554",5622
"IT_304597",7881
"IT_304623",9424
"IT_304649",13219
"IT_304670",6384
"IT_304677",5415
"IT_304685",7154
"IT_304689",7160
"IT_304715",6560
"IT_304718",4593
"IT_304787",4347
"IT_304788",5445
"IT_304789",7729
"IT_304794",4065
"IT_304820",5020
"IT_304827",5658
"IT_304828",6252
"IT_304835",5692
"IT_304842",7373
"IT_304859",5516
"IT_304869",5707
"IT_304899",10166
"IT_304904",4255
"IT_304930",9300
"IT_304933",1424
"IT_304935",6003
"IT_304946",12395
"IT_304955",9706
"IT_304976",6424
"IT_304981",6516
"IT_304982",7170
"IT_304990",7869
"IT_305005",5501
"IT_305040",9143
"IT_305062",5854
"IT_305063",53697
"IT_305095",5555
"IT_305101",6518
"IT_305107",7052
"IT_305110",7245
"IT_305112",6348
"IT_305160",9147
"IT_305189",5414
"IT_305190",7514
"IT_305194",5115
"IT_305207",12393
"IT_305211",11354
"IT_305242",6427
"IT_305244",7203
"IT_305247",7169
"IT_305252",6466
"IT_305269",6553
"IT_305309",6177
"IT_305328",8109
"IT_305331",4034
"IT_305341",12629
"IT_305355",5827
"IT_305359",7702
"IT_305360",5888
"IT_305368",7999
"IT_305391",5810
"IT_305439",12406
"IT_305471",4415
"IT_305476",6252
"IT_305479",3725
"IT_305498",9811
"IT_305535",5687
"IT_305554",10747
"IT_305569",6799
"IT_305594",7746
"IT_305602",6664
"IT_305610",5650
"IT_305624",7063
"IT_305690",5556
"IT_305708",7510
"IT_305727",6803
"IT_305743",8091
"IT_305758",5462
"IT_305770",6684
"IT_305775",4352
"IT_305796",7421
"IT_305808",11279
"IT_305825",8248
"IT_305830",5414
"IT_305832",5953
"IT_305835",5787
"IT_305849",12857
"IT_305853",7684
"IT_305873",6422
"IT_305881",5982
"IT_305892",8096
"IT_305914",7801
"IT_305945",10566
"IT_305977",2844
"IT_305980",6382
"IT_305985",3581
"IT_305992",10659
"IT_306002",12999
"IT_306019",5096
"IT_306027",6823
"IT_306040",4761
"IT_306041",7451
"IT_306045",8299
"IT_306057",6556
"IT_306062",5722
"IT_306065",6030
"IT_306127",3677
"IT_306134",11930
"IT_306178",4994
"IT_306256",9824
"IT_306259",4610
"IT_306264",3567
"IT_306276",9388
"IT_306292",5965
"IT_306293",6675
"IT_306302",5977
"IT_306312",7815
"IT_306315",6861
"IT_306340",7326
"IT_306373",4707
"IT_306375",13394
"IT_306392",5983
"IT_306395",7017
"IT_306412",3863
"IT_306421",6569
"IT_306440",6090
"IT_306451",8861
"IT_306467",8720
"IT_306469",5871
"IT_306490",9168
"IT_306492",2882
"IT_306510",6898
"IT_306540",6429
"IT_306547",5935
"IT_306553",3913
"IT_306560",7451
"IT_306564",3717
"IT_306613",9619
"IT_306617",5835
"IT_306618",7990
"IT_306651",5401
"IT_306654",7256
"IT_306658",5508
"IT_306659",7381
"IT_306676",7800
"IT_306702",3996
"IT_306709",7656
"IT_306714",6305
"IT_306772",5268
"IT_306773",7715
"IT_306777",10112
"IT_306785",17865
"IT_306794",11745
"IT_306814",6869
"IT_306819",6844
"IT_306831",8079
"IT_306852",6512
"IT_306857",3752
"IT_306921",8538
"IT_306936",11822
"IT_306957",5791
"IT_306978",7578
"IT_306996",6148
"IT_307004",3805
"IT_307064",7595
"IT_307065",8193
"IT_307066",6133
"IT_307081",13172
"IT_307099",7531
"IT_307104",5945
"IT_307114",5928
"IT_307117",6871
"IT_307144",5771
"IT_307150",7932
"IT_307153",2846
"IT_307164",6485
"IT_307168",3427
"IT_307228",13067
"IT_307244",6562
"IT_307250",6461
"IT_307259",5657
"IT_307265",7442
"IT_307330",9623
"IT_307358",3667
"IT_307360",3872
"IT_307379",9924
"IT_307395",11955
"IT_307434",6255
"IT_307452",4314
"IT_307478",6099
"IT_307479",6634
"IT_307493",7224
"IT_307502",6456
"IT_307517",7761
"IT_307528",5215
"IT_307554",6115
"IT_307578",4502
"IT_307584",14289
"IT_307610",5865
"IT_307611",7212
"IT_307618",5707
"IT_307665",4371
"IT_307714",11783
"IT_307721",3856
"IT_307727",14064
"IT_307732",13526
"IT_307737",8352
"IT_307752",7258
"IT_307754",5853
"IT_307755",7077
"IT_307773",7350
"IT_307785",6385
"IT_307798",4164
"IT_307850",11491
"IT_307851",8271
"IT_307856",9744
"IT_307858",5988
"IT_307859",7743
"IT_307870",11163
"IT_307874",11590
"IT_307895",8997
"IT_307897",6288
"IT_307898",7111
"IT_307906",5746
"IT_307920",7201
"IT_307941",4298
"IT_308011",12757
"IT_308017",10954
"IT_308033",5184
"IT_308040",7180
"IT_308047",6604
"IT_308059",8092
"IT_308061",6239
"IT_308063",7450
"IT_308070",6476
"IT_308082",4183
"IT_308120",5806
"IT_308146",6423
"IT_308157",8992
"IT_308159",4034
"IT_308165",7183
"IT_308166",3713
"IT_308185",6168
"IT_308198",10322
"IT_308211",8424
"IT_308233",12281
"IT_308252",6079
"IT_308253",7188
"IT_308267",7431
"IT_308270",7507
"IT_308273",7443
"IT_308280",6398
"IT_308346",8813
"IT_308355",12567
"IT_308380",7164
"IT_308384",6988
"IT_308395",5459
"IT_308399",7422
"IT_308412",6260
"IT_308417",6133
"IT_308424",4476
"IT_308433",4951
"IT_308442",5148
"IT_308473",9602
"IT_308479",8185
"IT_308498",7983
"IT_308509",5600
"IT_308515",5653
"IT_308516",6999
"IT_308528",5075
"IT_308533",7658
"IT_308544",7089
"IT_308552",6705
"IT_308555",6141
"IT_308559",4867
"IT_308603",10355
"IT_308619",5313
"IT_308622",8426
"IT_308637",10482
"IT_308651",5772
"IT_308658",6518
"IT_308671",5232
"IT_308677",7413
"IT_308679",6129
"IT_308680",7511
"IT_308693",6499
"IT_308698",9132
"IT_308701",3329
"IT_308724",5406
"IT_308755",10075
"IT_308759",7098
"IT_308760",8339
"IT_308777",11954
"IT_308801",5957
"IT_308802",7295
"IT_308808",7151
"IT_308812",6722
"IT_308816",7509
"IT_308820",7922
"IT_308823",6220
"IT_308841",5978
"IT_308843",4492
"IT_308890",17201
"IT_308897",9166
"IT_308904",7746
"IT_308921",12660
"IT_308933",5881
"IT_308939",7161
"IT_308956",7627
"IT_308963",4819
"IT_308999",8497
"IT_309012",7906
"IT_309014",6789
"IT_309016",8110
"IT_309039",6492
"IT_309073",12794
"IT_309078",11582
"IT_309106",7910
"IT_309120",6083
"IT_309124",10009
"IT_309128",5534
"IT_309183",16091
"IT_309189",11883
"IT_309204",5631
"IT_309205",6979
"IT_309209",9249
"IT_309212",7443
"IT_309218",6417
"IT_309244",4052
"IT_309298",12574
"IT_309313",11612
"IT_309317",7497
"IT_309336",7595
"IT_309354",8160
"IT_309374",4613
"IT_309393",5471
"IT_309433",7579
"IT_309437",11268
"IT_309445",12827
"IT_309460",5834
"IT_309468",6269
"IT_309477",7497
"IT_309490",6537
"IT_309522",9468
"IT_309559",8044
"IT_309573",10618
"IT_309614",7204
"IT_309631",8149
"IT_309644",6771
"IT_309667",8123
"IT_309676",5736
"IT_309697",7272
"IT_309709",1981
"IT_309720",14330
"IT_309746",7313
"IT_309754",6337
"IT_309757",7089
"IT_309760",7817
"IT_309765",8673
"IT_309767",6824
"IT_309782",6738
"IT_309821",15214
"IT_309824",12554
"IT_309848",7051
"IT_309850",8087
"IT_309870",10248
"IT_309892",10699
"IT_309914",9787
"IT_309945",9508
"IT_309948",6613
"IT_309969",8498
"IT_309977",9666
"IT_309986",6634
"IT_309995",9149
"IT_310000",7261
"IT_310003",12202
"IT_310026",9617
"IT_310045",14436
"IT_310051",12526
"IT_310065",7136
"IT_310076",6622
"IT_310083",9103
"IT_310086",8099
"IT_310093",6675
"IT_310103",8727
"IT_310119",5804
"IT_310149",11227
"IT_310167",14269
"IT_310185",7044
"IT_310190",7625
"IT_310218",7281
"IT_310223",7096
"IT_310256",10122
"IT_310276",14388
"IT_310286",14863
"IT_310307",6410
"IT_310316",6801
"IT_310337",9766
"IT_310343",7814
"IT_310376",9220
"IT_310383",1841
"IT_310384",6149
"IT_310389",10940
"IT_310414",6792
"IT_310415",7524
"IT_310427",6976
"IT_310443",7819
"IT_310447",7260
"IT_310459",9501
"IT_310476",5391
"IT_310485",9193
"IT_310501",10801
"IT_310502",7390
"IT_310503",7135
"IT_310506",15307
"IT_310530",6453
"IT_310531",7326
"IT_310536",7209
"IT_310560",6904
"IT_310566",6838
"IT_310576",8061
"IT_310600",6579
"IT_310608",14877
"IT_310612",7434
"IT_310661",9443
"IT_310665",10204
"IT_310670",14464
"IT_310696",6477
"IT_310721",6949
"IT_310732",7785
"IT_310741",5440
"IT_310764",7514
"IT_310775",11589
"IT_310795",6848
"IT_310796",7100
"IT_310812",6999
"IT_310814",7747
"IT_310828",6498
"IT_310831",7064
"IT_310862",11744
"IT_310872",9761
"IT_310884",8233
"IT_310885",11824
"IT_310886",9997
"IT_310892",14301
"IT_310894",10727
"IT_310917",6910
"IT_310918",7735
"IT_310932",8453
"IT_310946",7257
"IT_310950",6676
"IT_310953",7486
"IT_310997",12021
"IT_310999",12386
"IT_311011",7624
"IT_311014",15562
"IT_311035",6547
"IT_311036",7658
"IT_311071",10657
"IT_311109",5191
"IT_311110",10843
"IT_311111",8813
"IT_311115",16358
"IT_311116",11341
"IT_311136",7488
"IT_311144",6979
"IT_311157",7586
"IT_311170",6941
"IT_311205",10376
"IT_311206",11394
"IT_311215",9343
"IT_311234",11237
"IT_311237",8752
"IT_311243",6190
"IT_311252",7342
"IT_311273",6950
"IT_311290",6728
"IT_311326",12709
"IT_311333",7770
"IT_311345",7628
"IT_311358",4283
"IT_311374",7197
"IT_311385",9920
"IT_311399",5831
"IT_311401",11672
"IT_311402",9459
"IT_311409",16724
"IT_311430",7780
"IT_311439",7162
"IT_311507",12767
"IT_311518",10187
"IT_311524",10122
"IT_311536",8348
"IT_311573",7121
"IT_311609",5696
"IT_311640",6369
"IT_311652",13301
"IT_311666",7090
"IT_311667",8072
"IT_311704",7050
"IT_311707",6220
"IT_311709",9624
"IT_311719",8533
"IT_311725",5320
"IT_311740",11449
"IT_311751",6109
"IT_311752",11110
"IT_311763",13105
"IT_311805",6812
"IT_311817",13436
"IT_311841",11993
"IT_311857",11817
"IT_311866",12735
"IT_311896",5636
"IT_311904",7821
"IT_311910",11477
"IT_311928",5614
"IT_311929",10559
"IT_311965",11215
"IT_311968",2001
"IT_311977",15724
"IT_312004",6719
"IT_312010",7734
"IT_312016",6976
"IT_312018",8510
"IT_312031",6425
"IT_312044",8086
"IT_312060",15558
"IT_312063",14956
"IT_312082",7806
"IT_312097",4915
"IT_312131",16756
"IT_312139",7566
"IT_312159",8291
"IT_312170",11505
"IT_312180",6883
"IT_312184",6637
"IT_312201",5348
"IT_312229",5575
"IT_312247",12834
"IT_312264",7065
"IT_312265",7606
"IT_312274",6223
"IT_312283",8796
"IT_312297",6664
"IT_312334",10033
"IT_312350",7318
"IT_312387",10454
"IT_312423",6671
"IT_312434",7115
"IT_312439",8801
"IT_312443",7629
"IT_312449",11201
"IT_312465",9018
"IT_312468",11271
"IT_312473",5528
"IT_312479",7691
"IT_312504",10235
"IT_312510",11017
"IT_312532",7739
"IT_312554",7389
"IT_312556",8686
"IT_312585",13771
"IT_312621",11400
"IT_312623",6874
"IT_312624",9505
"IT_312628",11220
"IT_312631",14154
"IT_312641",6767
"IT_312674",8621
"IT_312695",8701
"IT_312711",14788
"IT_312712",10780
"IT_312721",7884
"IT_312758",7903
"IT_312802",6663
"IT_312805",8400
"IT_312809",8040
"IT_312815",7033
"IT_312820",6076
"IT_312835",7820
"IT_312841",8472
"IT_312851",4417
"IT_312854",7668
"IT_312865",5680
"IT_312897",13900
"IT_312903",12632
"IT_312946",7515
"IT_312952",6792
"IT_312965",8309
"IT_312970",5662
"IT_312991",10586
"IT_312994",7066
"IT_312995",9171
"IT_312997",11468
"IT_313002",12966
"IT_313004",17050
"IT_313045",12272
"IT_313054",7024
"IT_313064",9320
"IT_313071",6043
"IT_313117",6992
"IT_313119",8058
"IT_313124",7169
"IT_313148",9218
"IT_313155",8042
"IT_313161",6905
"IT_313164",6571
"IT_313169",10199
"IT_313211",9583
"IT_313219",13785
"IT_313232",7218
"IT_313239",7061
"IT_313240",8007
"IT_313248",7558
"IT_313251",7271
"IT_313266",9025
"IT_313279",6986
"IT_313297",3221
"IT_313319",6065
"IT_313320",17613
"IT_313327",15078
"IT_313338",6793
"IT_313339",7783
"IT_313372",2606
"IT_313401",16616
"IT_313403",13335
"IT_313423",8300
"IT_313433",5379
"IT_313443",14907
"IT_313468",10714
"IT_313472",8411
"IT_313495",6897
"IT_313510",7957
"IT_313525",11763
"IT_313537",4706
"IT_313561",11609
"IT_313562",11859
"IT_313577",8814
"IT_313600",8048
"IT_313625",12008
"IT_313650",5633
"IT_313680",8540
"IT_313682",10933
"IT_313700",6775
"IT_313726",12075
"IT_313730",8036
"IT_313770",14954
"IT_313783",1940
"IT_313784",9181
"IT_313804",7050
"IT_313812",7800
"IT_313821",7750
"IT_313832",8655
"IT_313853",5219
"IT_313879",11048
"IT_313897",9033
"IT_313905",15445
"IT_313929",7769
"IT_313952",7024
"IT_313969",12656
"IT_314000",10481
"IT_314016",8300
"IT_314022",7865
"IT_314029",8087
"IT_314059",6971
"IT_314103",7659
"IT_314131",179
"IT_314180",6818
"IT_314182",7708
"IT_314195",8284
"IT_314202",9285
"IT_314212",12000
"IT_314214",2404
"IT_314220",6962
"IT_314248",8731
"IT_314249",11764
"IT_314253",15752
"IT_314271",11544
"IT_314279",16255
"IT_314292",6755
"IT_314294",7951
"IT_314295",8227
"IT_314299",8311
"IT_314321",12461
"IT_314334",7536
"IT_314376",12040
"IT_314377",14198
"IT_314382",7485
"IT_314384",17323
"IT_314389",12364
"IT_314399",6828
"IT_314435",7152
"IT_314440",10593
"IT_314444",3858
"IT_314453",7983
"IT_314458",3216
"IT_314488",11829
"IT_314490",8292
"IT_314492",10969
"IT_314509",6559
"IT_314536",8453
"IT_314539",5611
"IT_314548",7420
"IT_314551",8085
"IT_314565",6843
"IT_314594",12721
"IT_314596",2049
"IT_314600",16531
"IT_314606",11596
